id,title,text,date
19a0143540500165_8,Open Source is the Most Fragile and Most Resilient Ecosystem,"Open source powers the internet. If it stopped being maintained by benevolent people, things would break. Companies fail, but open source is immortal. Open source will never fail to adapt to new markets because someone will force it to adapt either by contributing to it or forking it. Open source's fragility demands collective action to ensure its resilience. Open source powers the internet. If it stopped being maintained by benevolent people, things would break. Companies fail, but open source is immortal. Open source will never fail to adapt to new markets because someone will force it to adapt either by contributing to it or forking it. Open source's fragility demands collective action to ensure its resilience.",2025-10-20 11:56:20
19a0143540500165_9,How to sequence your DNA for <$2k,"The first human genome took $2.3 billion and 13 years to sequence. It now takes an Oxford Nanopore to sequence whatever DNA you want in less than 48 hours. The machine uses electrical nanopores to read the individual charge of each DNA base pair. It costs $1,000, making it possible to sequence your own DNA at home for around $1,100. Using the machine can help people avoid giving their DNA to companies and risking it being lost in a data breach. The first human genome took $2.3 billion and 13 years to sequence. It now takes an Oxford Nanopore to sequence whatever DNA you want in less than 48 hours. The machine uses electrical nanopores to read the individual charge of each DNA base pair. It costs $1,000, making it possible to sequence your own DNA at home for around $1,100. Using the machine can help people avoid giving their DNA to companies and risking it being lost in a data breach.",2025-10-20 11:56:20
19a0143540500165_10,"Research results are cultural artifacts, not public goods","Knowledge and scientific progress are very much private goods. It's all about specific people and how they think. Cultural artifacts can and will spread, but there's nothing free about it, and it won't spread equally everywhere. The view that scientific research is a public good is a naive and indefensible view. Knowledge and scientific progress are very much private goods. It's all about specific people and how they think. Cultural artifacts can and will spread, but there's nothing free about it, and it won't spread equally everywhere. The view that scientific research is a public good is a naive and indefensible view.",2025-10-20 11:56:20
19a0143540500165_12,The future of Python web services looks GIL-free,Free-threaded Python has the potential to be a huge quality-of-life improvement for those managing thousands of ASGI and WSGI Python containers on vast infrastructure. Free-threaded Python has the potential to be a huge quality-of-life improvement for those managing thousands of ASGI and WSGI Python containers on vast infrastructure.,2025-10-20 11:56:20
19a0143540500165_13,X is launching a marketplace for inactive handles,X Premium Plus and Premium Business customers will soon be able to browse and request inactive usernames on the X Handle Marketplace. X Premium Plus and Premium Business customers will soon be able to browse and request inactive usernames on the X Handle Marketplace.,2025-10-20 11:56:20
19a0143540500165_14,The First New Commercial Banana In 75 Years Is Coming To The Market Next Year,UK-based researchers used CRISPR technology to delete the specific gene responsible for browning in Cavendish bananas. UK-based researchers used CRISPR technology to delete the specific gene responsible for browning in Cavendish bananas.,2025-10-20 11:56:20
19a0143540500165_15,First long-acting hair regrowth pill hailed as 'new benchmark',"VDPHL01, a re-engineered extended-release version of oral minoxidil, could be the first new treatment for pattern hair loss in nearly 30 years. VDPHL01, a re-engineered extended-release version of oral minoxidil, could be the first new treatment for pattern hair loss in nearly 30 years.",2025-10-20 11:56:20
19a0143540500165_16,GenAI Traffic Share Update,"ChatGPT continues to lose share, and Perplexity has exceeded a 2% threshold. ChatGPT continues to lose share, and Perplexity has exceeded a 2% threshold.",2025-10-20 11:56:20
19a0143540500165_17,"As Anthropic tries to keep pace with OpenAI, it's also taking on the US government","David Sacks, the Trump administration's AI and crypto czar, has publicly criticized Anthropic for running a sophisticated regulatory capture strategy based on fear-mongering. David Sacks, the Trump administration's AI and crypto czar, has publicly criticized Anthropic for running a sophisticated regulatory capture strategy based on fear-mongering.",2025-10-20 11:56:20
19a0111b63c7bd06_1,"Stock markets October 20, 2025","Markets: This week on Wall Street may be another wild ride , with lots of major earnings reports and fresh inflation data due to arrive. The government shutdown also begins its third week, but that hasn’t affected markets nearly as much as President Trump’s ongoing trade war with China has. Last Friday, Treasury Secretary Scott Bessent said he would meet with his Chinese counterpart this week, and that tensions have “de-escalated.”",2025-10-20 10:53:11
19a0111b63c7bd06_2,Walmart is adding malls to its cart,"While Americans are buying trash bags and Great Value soda at Walmart, Walmart is buying…malls. The big-box colossus just snagged a Norwalk, CT, retail plaza for $44.5 million, beating out a “substantial” amount of interest in the space by laying out the juiciest offer, according to Jeff Kintzer, a principal at Royal Properties, which represented the seller. A Walmart store anchors the shopping center, so the chain moving from lessee to owner doesn’t inspire much intrigue by itself. As the New York Times reported, Walmart already owns most of its locations. But the deal is part of an emerging pattern: • In May, Walmart bought another shopping center in Bethel Park, PA, where it was also the anchor tenant. • Perhaps most interestingly, Walmart bought a different Pennsylvania mall in January—where it had no retail presence. Monroeville Mall (Walmart’s Version) Walmart purchased the Monroeville Mall in Western Pennsylvania for $34 million. Perhaps coincidentally, it wanted a store in the town of Monroeville 20 years ago, but got denied by local authorities. In what might be a revenge move a la Taylor Swift, Walmart buying the mall can clear the pathway into the market far more easily than getting approvals and building a site from scratch. The chain has not commented on its plans in Monroeville, but it applied for a $7.5 million redevelopment grant from the state of Pennsylvania to support the “full demolition” of the mall and to build new retail, restaurant, and entertainment venues. What in the (Wally) world? — In 2018, Walmart publicly announced a plan to reimagine spaces around its stores as “town centers” that could include local food vendors, gyms, and recreation centers. The Monroeville acquisition might be part of that. Who among us is not a little behind on our New Year’s resolutions?— HVL",2025-10-20 10:53:11
19a0111b63c7bd06_3,"Trump announces plan to stop aid to Colombia, US’ longtime Latin American ally","Yesterday, the president posted remarks to Truth Social that denigrated Colombian President Gustavo Petro as “an illegal drug leader strongly encouraging the massive production of drugs” across Colombia. He also announced all forms of aid or subsidies to the country would be cut off because of what President Trump sees as Petro not doing enough to stop the flow of drugs from Colombia to the US. Colombia had been receiving around $700 million in aid per year from the US in the recent past, but that figure dropped to $230 million in the fiscal year that ended Sept. 30, according to the Associated Press. Petro denied the accusations and accused the Trump administration of assassinating an innocent Colombian fisherman in a missile strike last month, for which Petro said he would initiate legal proceedings against the US.",2025-10-20 10:53:11
19a0111b63c7bd06_4,Millions of Americans turned out for thousands of “No Kings” rallies on Saturday,"🪧 Protest organizers said that almost 7 million people participated at ~2,700 separate events in all 50 states as “a peaceful show of disagreement and concern with the direction of the country under Trump,” according to the Washington Post. Ahead of the events, an organizer said to expect a mood of “strategic frivolity,” which was the reported vibe at many of the gatherings. On Sunday, House Speaker Mike Johnson, a Republican, congratulated those involved for “a violent-free, free speech exercise,” but also said the protests proved there was “a rise of Marxism in the Democratic Party.” Ezra Levin, co-founder of Indivisible, one of the groups involved in organizing the No Kings protests, said of Republican critics, “They can smear us all they want—these are our First Amendment rights, and we’re showing up.” In a statement after the event, Levin and fellow Indivisible co-founder Leah Greenberg said, “Today, millions of Americans stood together to reject authoritarianism and remind the world that our democracy belongs to the people, not to one man’s ambition.”",2025-10-20 10:53:11
19a0111b63c7bd06_5,Sales of iPhone 17 series are outperforming predecessors,"The Apple iPhone 17 is sparking an “ upgrade frenzy ” among customers, the Financial Times reported. Improvements to the devices’ batteries, displays, and cameras are said to be driving the desire to trade in. The research firm Counterpoint said that in their first 10 days of availability, the phones outsold their iPhone 16 predecessors in the US and China by 14%. One analyst noted that the price of the base iPhone 17 model is the same as last year’s technologically inferior iPhone 16 base model. The FT reports that the sales figures are helping Apple enter the holiday season with confidence, as the company has already outperformed Wall Street’s expectations set before launch.— HVL",2025-10-20 10:53:11
19a0111b63c7bd06_6,Louvre’d and lost: Thieves steal French crown jewels,"France’s crown jewels are a priceless piece of history. Now, they are really history. Thieves broke into the famed Louvre Museum in Paris on Sunday morning and made off with multiple pieces of its royal collection, including Napoleonic jewels. Daytime at the Apollo: — The brazen daylight heist, which targeted the iconic Apollo Gallery, only took a few minutes. According to officials, the thieves: • Used a cherry picker to reach a high window and forced it open. • Smashed open glass display cases. • Fled on motorbikes. Labor of Louvre: — The museum’s been having trouble with staffing levels. Crowd sizes have gotten bigger, too, prompting Louvre workers to orchestrate a walkout in June. Unrighteous gemstones: — Tobias Kormind, managing director of jeweler 77 Diamonds, told PBS it’s unlikely the jewels will ever be seen again , since the thieves will probably recut the stones to make them less recognizable and easier to sell. Art of the steal It’s not a great time to be museum-worthy. Earlier this month, a Pablo Picasso painting—worth an estimated $650,000—vanished in transit. In Egypt, a 4,000-year-old limestone relief recently disappeared. Weeks before, officials said someone stole a priceless bracelet from a museum, sold it for less than $4,000, and the gold was melted down.— BC",2025-10-20 10:53:11
19a0111b63c7bd06_7,The week ahead,"We get some inflation data… finally: — The September consumer price index (CPI) report will be released on Friday. It was supposed to come out last week, but the government shutdown got in the way. The federal government is still closed, but the data will be ready because the Bureau of Labor Statistics brought back some furloughed workers. The Federal Reserve will be closely watching the report as it prepares to make a decision on interest rates next week. Forecasters say a second straight rate cut is likely. Tesla headlines corporate earnings: — The federal tax credit for electric vehicles expired at the end of September, so investors will be eager to hear from Tesla on Wednesday to see how it expects the next quarter to go. GM reports earnings on Tuesday, and Ford reports on Thursday. In other industries, Netflix and Coca-Cola report earnings on Tuesday, IBM details its results on Wednesday, followed by Intel on Thursday and Procter & Gamble on Friday. Plenty to watch this week: — The NBA season tips off tomorrow. Will this be LeBron James’s final season? Will he trick everyone into watching another Hennessy ad? Tune in to find out. In baseball, the Toronto Blue Jays and Seattle Mariners play a decisive Game 7 tonight to see which team will face the Los Angeles Dodgers in the World Series. Non-sports fans have options, too. On Thursday, Season 7 of The Kardashians premieres on Hulu. Then, cultures collide, with the second season of Nobody Wants This starring Kristen Bell and Adam Brody arriving on Netflix this Thursday. On Friday, Springsteen: Deliver Me from Nowhere , starring Jeremy Allen White, hits theaters. And if you’re in a spookier mood, Pennywise floats onto HBO this Sunday for the series premiere of It: Welcome to Derry . Everything else: • Diwali, the festival of lights, starts today. • Lockheed Martin and Northrop Grumman report earnings on Tuesday. • Southwest Airlines’s quarterly results are released on Wednesday, followed by American Airlines on Thursday. • Treasury Secretary Scott Bessent said he expects to meet with Chinese Vice Premier He Lifeng for trade talks in Malaysia sometime this week.",2025-10-20 10:53:11
19a0111b63c7bd06_8,Prime number: Wikipedia’s traffic is down 8%,"AI is doing its best to turn Wikipedia into a footnote. On Friday, the free online encyclopedia reported that its human pageviews (as opposed to bots) dropped 8% over the past few months, compared to 2024. Marshall Miller of the Wikimedia Foundation, the nonprofit that hosts Wikipedia, says it’s part of a larger trend. Instead of going to Wikipedia or original source material, people are looking stuff up on social media or AI-equipped search engines. Ironically, Wikipedia was probably used to train the AI in the first place, Miller said. If traffic continues to fall, fewer volunteers may want to edit content and donations could dry up, Miller said. That sound you hear is World Book and Britannica playing the world’s smallest violins.— BC",2025-10-20 10:53:11
19a0111b63c7bd06_9,"Israel and Hamas accused each other of violating their ceasefire agreement, which President Trump said remains in place despite attacks in Gaza this weekend.","Israel and Hamas accused each other of violating their ceasefire agreement, which President Trump said remains in place despite attacks in Gaza this weekend.",2025-10-20 10:53:11
19a0111b63c7bd06_10,"Ukrainian President Volodymyr Zelensky and President Trump ended up in a “shouting match” last week, with Trump urging Zelensky to accept Russia’s terms for ending the war, the Financial Times reported.","Ukrainian President Volodymyr Zelensky and President Trump ended up in a “shouting match” last week, with Trump urging Zelensky to accept Russia’s terms for ending the war, the Financial Times reported.",2025-10-20 10:53:11
19a0111b63c7bd06_11,"A cargo plane skidded off the runway in Hong Kong, killing two ground workers.","A cargo plane skidded off the runway in Hong Kong, killing two ground workers.",2025-10-20 10:53:11
19a0111b63c7bd06_12,"Rodrigo Paz , a pro-market centrist, won Bolivia’s runoff presidential election.","Rodrigo Paz , a pro-market centrist, won Bolivia’s runoff presidential election.",2025-10-20 10:53:11
19a0111b63c7bd06_13,Japan’s aging population is fueling a succession crisis in the country’s family businesses.,Japan’s aging population is fueling a succession crisis in the country’s family businesses.,2025-10-20 10:53:11
199f6c5930762c4f_1,"Stock markets October 18, 2025","Markets: Stocks clawed their way back up yesterday like a former star in a reality TV competition, shrugging off concerns about the banking industry (more on that below) and trade tensions with China. But Oracle fell as investors questioned how realistic its AI-driven revenue targets are.",2025-10-18 10:53:05
199f6c5930762c4f_2,Credit drama sends banks reeling,"Investors around the world are side-eyeing US financial institutions after claims of questionable corporate lending came to light. Two regional banks are accusing investment funds tied to the firm Cantor Fitzgerald of fraudulently taking out multimillion-dollar loans to buy distressed commercial mortgage loans, the banks disclosed this week. Salt Lake City-based Zions Bancorp is suing to recover more than $60 million, and Phoenix-based Western Alliance Bancorp is trying to get back ~$100 million. The people running the Cantor funds ​​“vehemently deny” the allegations, their lawyer said. Teed up for panic Regarding loan quality, Wall Street was already feeling as nervous as a dress code misinterpreter after suspicions of loan fraud arose earlier this week against bankrupt auto supplier First Brands. Then, Zions’s announcement triggered a widespread crisis of confidence in US credit lending. Bloomberg reports that on Thursday: • Zions and Western Alliance led all US regional banks but one—the aptly named Triumph Bank—into the red. • In the big leagues, 74 of the largest US banks collectively lost more than $100 billion in market value. Internationally, Europe’s index of 600 major banks took its biggest spill since Aug. 1, and Asian bank stocks also stumbled yesterday. But in the US, a fresh slate of strong earnings reports from regional banks helped the American sector regain ground during yesterday’s trading session. Jamie Dimon, lowkey psychic: — “When you see one cockroach, there are probably more,” the JPMorgan CEO said on Tuesday regarding the collapse of First Brands and the earlier bankruptcy of auto lender Tricolor…but his words also could have led people to more closely monitor disclosures and to look for holes in the less well-regulated private credit market this week. Big picture: — Bankers, executives, and analysts insist that the tree isn’t rotten—just a few bad apples that seem to be falling at once. Another reassuring sign is that several major banks aren’t ramping up their provisions, aka emergency funds, which suggests that they’re not bracing for a crisis. Still, there is an element of “smile and wave, boys” afoot: “Perception sometimes becomes reality or it mirrors reality,” Wells Fargo analyst Timur Braziler told the Wall Street Journal. —ML",2025-10-18 10:53:05
199f6c5930762c4f_3,Trump and Zelensky met amid push to end the war,"Ukrainian President Volodymyr Zelensky came to the White House yesterday after President Trump said he believes he can convince Russia’s Vladimir Putin to negotiate a peace deal with Ukraine. During the meeting, Trump told journalists that fulfilling Ukraine’s request for Tomahawk missiles capable of reaching targets deep in Russia could lead to escalation, and said that he’d rather end the war without them, a departure from earlier comments suggesting he was ready to supply Ukraine with the weapons. But the president said that discussions on the subject are ongoing, while Zelensky suggested Ukraine could share its drone tech with the US in return. His visit came a day after Trump and Putin discussed the war by phone and agreed to meet in Budapest next week. —SK",2025-10-18 10:53:05
199f6c5930762c4f_4,John Bolton pleaded not guilty to mishandling classified information,"Bolton—who served as a national security advisor during President Trump’s first term before becoming one of his most vocal critics—appeared in court yesterday to plead not guilty to the government’s case accusing him of emailing classified information to his family and keeping sensitive documents in his home. His recent indictment made him the third prominent critic of Trump to be hit with criminal charges in recent weeks. However, unlike the cases against former FBI Director James Comey and NY Attorney General Letitia James, the investigation into Bolton started during the Biden administration. In addition, the charges are more detailed and were filed by career prosecutors rather than one recently appointed by Trump.",2025-10-18 10:53:05
199f6c5930762c4f_5,Prince Andrew gives up title after Epstein accusations,"King Charles III’s younger brother will give up his Duke of York title amid renewed fallout from his relationship with convicted sex offender Jeffrey Epstein. Prince Andrew said he made the decision after a discussion with the king because the accusations against him “distract from the work of” the royal family, though he said he continues to “vigorously deny” them. The decision came days after the publication of an excerpt from Virginia Giuffre’s posthumous memoir that claimed Epstein forced her to have sex with the prince. Prince Andrew had already stopped royal duties and lost his military honors due to his Epstein ties in 2019, and later settled a civil lawsuit from Giuffre for a confidential sum. —AR",2025-10-18 10:53:05
199f6c5930762c4f_6,OpenAI bans MLK deepfakes after ‘disrespectful depictions’,"Martin Luther King Jr. once warned that technological advances may be outpacing “moral progress.” The civil rights icon has recently been featured in deepfake AI videos of him stealing groceries and playing ding-dong ditch with JFK. So, he may have had a point. But the arc of the AI slop universe is long, and OpenAI is bending toward justice, announcing this week that users will no longer be allowed to feature MLK in deepfakes after King’s estate objected to several “disrespectful depictions” that have gone viral. Sora subject The often offensive videos were created using OpenAI’s popular Sora tool, which allows users to make realistic AI clips via text prompts. OpenAI maintains there are “strong free speech interests” in allowing creators to use historical figures in their videos, but acknowledges some guardrails are needed. It will start giving their estates the ability to opt out of likenesses being used on the app. Other families have also had AI-related complaints: • Zelda Williams, daughter of late comedian Robin Williams, asked fans to stop sending her AI videos of her father. • George Carlin, whose estate once sued a podcast for using an AI-generated version of the comedian, has also appeared in videos made using Sora that his daughter called “depressing.” Sora has other issues: — After backlash, OpenAI also recently announced plans to give copyright holders more control over how their content appears in Sora.— BC",2025-10-18 10:53:05
199f6c5930762c4f_7,The US took into custody two survivors from an attack on a boat it claims was transporting drugs off the coast of Venezuela.,The US took into custody two survivors from an attack on a boat it claims was transporting drugs off the coast of Venezuela.,2025-10-18 10:53:05
199f6c5930762c4f_8,"President Trump said his threatened additional 100% tariff on goods from China is “not sustainable,” and indicated that he still plans to meet with his Chinese counterpart, Xi Jinping, later this month.","President Trump said his threatened additional 100% tariff on goods from China is “not sustainable,” and indicated that he still plans to meet with his Chinese counterpart, Xi Jinping, later this month.",2025-10-18 10:53:05
199f6c5930762c4f_9,"Former Rep. George Santos had his prison sentence commuted by President Trump. The Republican ex-lawmaker, who made headlines for telling lies, had been serving a more than seven-year sentence for financial crimes.","Former Rep. George Santos had his prison sentence commuted by President Trump. The Republican ex-lawmaker, who made headlines for telling lies, had been serving a more than seven-year sentence for financial crimes.",2025-10-18 10:53:05
199f6c5930762c4f_10,"Salesforce CEO Marc Benioff apologized yesterday following backlash to his remarks that President Trump should send the National Guard to San Francisco. The day before, VC giant Ron Conway resigned from the charitable Salesforce Foundation’s board over the comments.","Salesforce CEO Marc Benioff apologized yesterday following backlash to his remarks that President Trump should send the National Guard to San Francisco. The day before, VC giant Ron Conway resigned from the charitable Salesforce Foundation’s board over the comments.",2025-10-18 10:53:05
199f6c5930762c4f_11,Tesla shareholders were urged to reject Elon Musk’s $1 trillion pay package by advisory firm ISS.,Tesla shareholders were urged to reject Elon Musk’s $1 trillion pay package by advisory firm ISS.,2025-10-18 10:53:05
199f6c5930762c4f_12,Apple TV will be the place to watch cars go fast after Apple inked a five-year broadcast rights deal with F1. CNBC reports that Apple will pay $140 million per year.,Apple TV will be the place to watch cars go fast after Apple inked a five-year broadcast rights deal with F1. CNBC reports that Apple will pay $140 million per year.,2025-10-18 10:53:05
199f6c5930762c4f_13,"“No Kings” demonstrations protesting President Trump’s policies are scheduled to take place around the country today, and organizers expect millions of people to participate.","“No Kings” demonstrations protesting President Trump’s policies are scheduled to take place around the country today, and organizers expect millions of people to participate.",2025-10-18 10:53:05
199f1d004e2a1360_2,Apple Readies Its First Ever Touch-Screen MacBook,"Apple is developing a MacBook Pro with a touch display for late 2026 or early 2027. The new machines will have thinner and lighter frames and M6 chips. Their displays will use OLED technology, the same standard used in iPhones and iPad Pros. Apple will be retiring the notch and adopting a hole-punch design. The new MacBook Pros will likely cost a few hundred dollars more than current versions because of pricier components. Apple is developing a MacBook Pro with a touch display for late 2026 or early 2027. The new machines will have thinner and lighter frames and M6 chips. Their displays will use OLED technology, the same standard used in iPhones and iPad Pros. Apple will be retiring the notch and adopting a hole-punch design. The new MacBook Pros will likely cost a few hundred dollars more than current versions because of pricier components.",2025-10-17 11:56:05
199f1d004e2a1360_3,DoorDash will use Waymo's robotaxis for delivery in Phoenix,"DoorDash and Waymo have entered into a partnership that brings Waymo's driverless Jaguar SUVs into DoorDash's delivery fleet. Waymo will deliver orders from DoorDash's DashMart store starting in Phoenix. It plans to add more restaurants, retail, and grocery stores over time. Customers will have to go to the vehicle and unlock its trunk with the DoorDash app to retrieve their orders. DoorDash and Waymo have entered into a partnership that brings Waymo's driverless Jaguar SUVs into DoorDash's delivery fleet. Waymo will deliver orders from DoorDash's DashMart store starting in Phoenix. It plans to add more restaurants, retail, and grocery stores over time. Customers will have to go to the vehicle and unlock its trunk with the DoorDash app to retrieve their orders.",2025-10-17 11:56:05
199f1d004e2a1360_4,Helion Receives Approvals for Next Phase of Construction of World's First Commercial Fusion Power Plant,"Helion has been granted a Conditional Use Permit to start the next phase of development for its commercial fusion power plant. This clears the way for the construction of the fusion generator building of the company's Orion fusion power plant in Malaga, Washington. Helion plans to deliver electrons to the grid before the end of this decade. The company's approach of rapid iteration and testing has enabled it to make steady progress toward a commercial fusion power plant. It was the first private fusion company to achieve 100 million degrees Celsius plasma temperatures, generally considered the required operating temperature for commercial fusion feasibility. Helion has been granted a Conditional Use Permit to start the next phase of development for its commercial fusion power plant. This clears the way for the construction of the fusion generator building of the company's Orion fusion power plant in Malaga, Washington. Helion plans to deliver electrons to the grid before the end of this decade. The company's approach of rapid iteration and testing has enabled it to make steady progress toward a commercial fusion power plant. It was the first private fusion company to achieve 100 million degrees Celsius plasma temperatures, generally considered the required operating temperature for commercial fusion feasibility.",2025-10-17 11:56:05
199f1d004e2a1360_5,"China overcomes key barriers to unlocking all-solid-state EV batteries with 1,000 km range","Chinese scientists have achieved three breakthroughs that could be key to unlocking all-solid-state batteries. The first is iodine ions, which actively attract lithium ions in the interface between the electrode and the electrolyte, plugging the gaps and enabling a better bond. The second is a polymer material that can be bent 20,000 times and twisted into a twist without breaking. The third is a type of 'shield' on the electrolyte surface that passes needle penetration tests and can handle temperatures of over 120 degrees Celsius. The breakthroughs could result in a 100-kilogram battery pack that delivers over 1,000 kilometers of range. Chinese scientists have achieved three breakthroughs that could be key to unlocking all-solid-state batteries. The first is iodine ions, which actively attract lithium ions in the interface between the electrode and the electrolyte, plugging the gaps and enabling a better bond. The second is a polymer material that can be bent 20,000 times and twisted into a twist without breaking. The third is a type of 'shield' on the electrolyte surface that passes needle penetration tests and can handle temperatures of over 120 degrees Celsius. The breakthroughs could result in a 100-kilogram battery pack that delivers over 1,000 kilometers of range.",2025-10-17 11:56:05
199f1d004e2a1360_7,"Claude Skills are awesome, maybe a bigger deal than MCP","Claude Skills are folders that include instructions, scripts, and resources that Claude can load when needed to improve performance on specific tasks. Each skill has a Markdown file telling the model how to do something, optionally accompanied by extra documents and pre-written scripts the model can run to help it accomplish tasks. At the start of a session, Claude scans all available skill files and reads a short explanation for each one, which is very token-efficient. Skills are easy to share - the upcoming Cambrian explosion in Skills will make the MCP rush look pedestrian by comparison. Claude Skills are folders that include instructions, scripts, and resources that Claude can load when needed to improve performance on specific tasks. Each skill has a Markdown file telling the model how to do something, optionally accompanied by extra documents and pre-written scripts the model can run to help it accomplish tasks. At the start of a session, Claude scans all available skill files and reads a short explanation for each one, which is very token-efficient. Skills are easy to share - the upcoming Cambrian explosion in Skills will make the MCP rush look pedestrian by comparison.",2025-10-17 11:56:05
199f1d004e2a1360_8,How to tame a user interface using a spreadsheet,Spreadsheets are one of the greatest user interface design tools ever created. They allow designers to focus solely on layout positioning and hierarchy without worrying about type sizes or software choices. Spreadsheets can occupy as many dimensions as required by using multiple sheets. This post provides some examples of layouts solved using spreadsheets. Spreadsheets are one of the greatest user interface design tools ever created. They allow designers to focus solely on layout positioning and hierarchy without worrying about type sizes or software choices. Spreadsheets can occupy as many dimensions as required by using multiple sheets. This post provides some examples of layouts solved using spreadsheets.,2025-10-17 11:56:05
199f1d004e2a1360_9,How much can Tesla pay Elon Musk? Delaware's Supreme Court will decide,"The Delaware Supreme Court heard the latest set of arguments over Elon Musk's compensation package for Tesla on Wednesday. The pay package could hypothetically be worth well over $100 billion as of mid-October. A panel of justices will weigh whether the package was an extraordinary move that reflected undue influence or inadequately informed shareholders, or a properly conducted business decision. Meanwhile, Tesla's board of directors has proposed a new, future compensation package that could make Musk the world's first trillionaire if fully realized. The Delaware Supreme Court heard the latest set of arguments over Elon Musk's compensation package for Tesla on Wednesday. The pay package could hypothetically be worth well over $100 billion as of mid-October. A panel of justices will weigh whether the package was an extraordinary move that reflected undue influence or inadequately informed shareholders, or a properly conducted business decision. Meanwhile, Tesla's board of directors has proposed a new, future compensation package that could make Musk the world's first trillionaire if fully realized.",2025-10-17 11:56:05
199f1d004e2a1360_10,YouTube Just Ate TV. It's Only Getting Started,"YouTube has grown from a user-generated circus into the most powerful platform on Earth in two decades. The platform has become a dominant force in media, and there are signs the company is close to breaking through to the other hours people are spending on their TV sets. YouTube has paid out more than $100 billion to its creators, artists, and media partners over the past four years. Sports is in many ways the final frontier for YouTube to conquer. YouTube has grown from a user-generated circus into the most powerful platform on Earth in two decades. The platform has become a dominant force in media, and there are signs the company is close to breaking through to the other hours people are spending on their TV sets. YouTube has paid out more than $100 billion to its creators, artists, and media partners over the past four years. Sports is in many ways the final frontier for YouTube to conquer.",2025-10-17 11:56:05
199f1d004e2a1360_12,You Still Need to Think,"Agents don't remove the human job of setting goals, choosing constraints, and judging outputs. Agents don't remove the human job of setting goals, choosing constraints, and judging outputs.",2025-10-17 11:56:05
199f1d004e2a1360_13,The real reason Google DeepMind is working with a fusion energy startup,AI may make fusion power possible by finding robust paths to generating net energy and by directly controlling reactors' operations. AI may make fusion power possible by finding robust paths to generating net energy and by directly controlling reactors' operations.,2025-10-17 11:56:05
199f1d004e2a1360_14,How I Reversed Amazon's Kindle Web Obfuscation Because Their App Sucked,Amazon puts some real effort into its web obfuscation. Amazon puts some real effort into its web obfuscation.,2025-10-17 11:56:05
199f1d004e2a1360_16,Amazon shares a ‘first look' at new nuclear facility,Amazon entered an agreement with Energy Northwest about a year ago to support the development of up to 12 advanced reactors by the early 2030s. Amazon entered an agreement with Energy Northwest about a year ago to support the development of up to 12 advanced reactors by the early 2030s.,2025-10-17 11:56:05
199f1d004e2a1360_17,World's first truly free software phone? That's the FSF's new 'long game',The Free Software Foundation's LibrePhone initiative aims to create a completely free smartphone software ecosystem. The Free Software Foundation's LibrePhone initiative aims to create a completely free smartphone software ecosystem.,2025-10-17 11:56:05
199f1d004e2a1360_18,Don't Waste Your 20s Not Taking Big Risks,"Even if you fail, you'll have that experience, and if you do want to come back to it later, your learning ramp is going to be much shorter because you've already invested that time. Even if you fail, you'll have that experience, and if you do want to come back to it later, your learning ramp is going to be much shorter because you've already invested that time.",2025-10-17 11:56:05
199f1922a6864b31_1,"Stock markets October 17, 2025","Markets: Stocks did their best impression of Jennifer Lawrence walking up to accept her Oscar and slipped yesterday, after shares of two regional banks plunged amid ongoing concerns over the credit market. Zions Bancorporation fell more than 13% when it disclosed a $50 million loss due to bad loans.",2025-10-17 10:39:07
199f1922a6864b31_2,It may be harder to get a holiday gig this year,"Aspiring mall santas might want to work on honing their ho-ho-hos, because this year’s holiday job market is looking a lot more cutthroat. Indeed searches for seasonal holiday positions jumped 27% from last year and were 50% above 2023 levels as of late September, according to a report the job site released yesterday. Meanwhile, openings grew only modestly: • Holiday job listings for roles like cashier and seasonal associate rose just 2.7% from 2024, suggesting that competition might be more intense than in years past. • While holiday openings are up from 2024, they are below their 2023 levels and lower than what was typical pre-pandemic. Analysts say job seekers applying for holiday work earlier in the fall is likely due to a slowing hiring market. There might be more people looking to get paid directing customers to the ugly sweater aisle, with the US losing 32,000 private sector jobs last month, per ADP’s payroll data. There’s even grimmer projections The outplacement firm Challenger, Gray & Christmas expects retail holiday hiring to fall 8% from last year, possibly hitting its lowest level since 2009, when the global financial crisis made the season not so merry. The company said that looming tariffs, inflation, and an embrace of automation might be making employers less inclined to hire during the holidays. Holiday employment heavyweights UPS and FedEx have yet to release hiring goals for this season, while Target emphasized its plans to rely on existing workers. Amazon said it plans to onboard 250,000 additional workers to help with the holiday rush, matching its hiring spree from last year. Big picture: — Gift sellers might be more reluctant to splurge on hiring this year, as they’re not optimistic about their cash haul during the festive weeks. The National Retail Federation expects an average holiday shopper to spend 1.3% less than last year. —SK",2025-10-17 10:39:07
199f1922a6864b31_3,Trump says he’ll meet with Putin in Hungary,"Following what he described as a “lengthy” and “very productive” phone call with Vladimir Putin, President Trump said he plans to meet with the Russian leader soon in Budapest to discuss ending the war in Ukraine. The phone call came ahead of today’s meeting between Trump and Ukrainian President Volodymyr Zelensky at the White House, where the two are expected to discuss sending long-range Tomahawk missiles to Ukraine. The missiles would allow Ukraine to reach much farther into Russia, including to Moscow, which experts say could force Putin to negotiate. Trump said Putin “didn’t like that idea” when he brought it up during their phone call.",2025-10-17 10:39:07
